# OpenStreetMap localities for bengaluru (T3, ODbL). name_local is the local-script name where OSM carries one.
name,name_local,place_type,lat,lng
Kamenahalli,ಕಾಮೇನಹಳ್ಳಿ,hamlet,13.224229,77.592512
Kasavanahalli,ಕಸವನಹಳ್ಳಿ,suburb,12.897774,77.674508
Nelluka,ನೆಲ್ಲುಕ,village,13.221395,77.541403
Palya,ಪಾಳ್ಯ,hamlet,13.17407,77.706186
Panditapura,ಪಂಡಿತಪುರ,village,13.246171,77.579995
Tindlu,ತಿಂಡ್ಲು,village,13.233897,77.594706
Uganavadi,ಉಗನವಾಡಿ,hamlet,13.236588,77.665414
Yartiganahalli,ಯರ್ತಿಗಾನಹಳ್ಳಿ,village,13.19568,77.675162
Belamangala,ಬೆಳಮಂಗಳ,village,13.051568,77.864763
Geddalahallipura,ಗೆದ್ದಲಹಳ್ಳಿಪುರ,hamlet,13.215657,77.894287
Gonakanahalli,ಗೊಣಕನಹಳ್ಳಿ,village,13.051163,77.869121
Kallahalli,ಕಲ್ಲಹಳ್ಳಿ,village,13.106581,77.788198
Tammarasanahalli,ತಮ್ಮರಸನಹಳ್ಳಿ,village,13.195822,77.832811
Vabasandra,ವಾಬಸಂದ್ರ,village,13.122146,77.779708
Venkatapura,ವೆಂಕಟಾಪುರ,village,13.114137,77.781999
Annihalli,ಅಣ್ಣಿಹಳ್ಳಿ,village,12.700342,77.384033
Bennahalli,ಬೆಣ್ಣಹಳ್ಳಿ,hamlet,12.716214,77.382505
Gopahalli,ಗೋಪಹಳ್ಳಿ,village,12.727946,77.405396
Huchchammanadoddi,ಹುಚ್ಚಮ್ಮನದೊಡ್ಡಿ,hamlet,12.712941,77.38904
Kolliganahalli,ಕೊಳ್ಳಿಗನಹಳ್ಳಿ,village,12.711162,77.407399
Puttirammanadoddi,ಪುಟ್ಟೀರಮ್ಮನದೊಡ್ಡಿ,village,12.739574,77.377298
Talakuppe,ತಾಳಕುಪ್ಪೆ,hamlet,12.811504,77.433066
Uragahalli,ಉರಗಹಳ್ಳಿ,village,12.74361,77.375396
Bettahalli Kaval,ಬೆಟ್ಟಹಳ್ಳಿ ಕಾವಲ್,village,12.735479,77.508253
Manchanayakanahalli,ಮಂಚನಾಯಕನಹಳ್ಳಿ,village,12.835017,77.417293
Nettigere,ನೆಟ್ಟಿಗೆರೆ,village,12.759056,77.495211
Ramegaudanadoddi,ರಾಮೇಗೌಡನದೊಡ್ಡಿ,hamlet,12.702105,77.455269
Ravugodlu,ರಾವುಗೋಡ್ಲು,village,12.748297,77.500668
Chikkasulikere,ಚಿಕ್ಕಸೂಲಿಕೆರೆ,village,12.847295,77.303798
Harisandra,ಹರಿಸಂದ್ರ,hamlet,12.786774,77.304027
Karadigaudanadoddi,ಕರಡಿಗೌಡನದೊಡ್ಡಿ,village,12.750378,77.373935
Kempadyapanahalli,ಕೆಂಪದ್ಯಾಪನಹಳ್ಳಿ,hamlet,12.867472,77.354436
Lingegaudana Doddi,ಲಿಂಗೇಗೌಡನ ದೊಡ್ಡಿ,village,12.855674,77.334314
Chikkakuntanahalli,ಚಿಕ್ಕಕುಂಟನಹಳ್ಳಿ,hamlet,12.793868,77.438965
Mukkodlu,ಮುಕ್ಕೊಡ್ಲು,village,12.75633,77.528012
Begihalli,ಬೇಗಿಹಳ್ಳಿ,village,12.7951,77.614726
Chatekere Palya,ಚಾತೆಕೆರೆ ಪಾಳ್ಯ,village,12.832966,77.608793
Chikkahosahalli,ಚಿಕ್ಕಹೊಸಹಳ್ಳಿ,village,12.705108,77.645061
Dodda Hagade,ದೊಡ್ಡ ಹಾಗಡೆ,village,12.746189,77.689637
Haldenahalli.,ಹಾಲ್ಡೇನಹಳ್ಳಿ.,village,12.717712,77.708423
Haragadde,ಹಾರಗದ್ದೆ,village,12.763737,77.655377
Harappanahalli,ಹರಪ್ಪನಹಳ್ಳಿ,village,12.790475,77.622686
Hullahalli,ಹುಲ್ಲಹಳ್ಳಿ,village,12.826731,77.617054
Kadajakkanahalli,ಕಾಡಜಕ್ಕನಹಳ್ಳಿ,village,12.737736,77.634448
Koppa,ಕೊಪ್ಪ,village,12.805379,77.627418
Nanjapura,ನಂಜಾಪುರ,village,12.809234,77.640335
Nosenuru,ನೊಸೆನೂರು,village,12.749807,77.64953
Sab‌mangala,ಸಬ್‌ಮಂಗಲ,village,12.700065,77.730069
Sakalavara,ಸಕಲವಾರ,village,12.821061,77.608481
Sunavara,ಸುಣವಾರ,hamlet,12.700345,77.679973
Avadadenahalli,ಅವಡದೇನಹಳ್ಳಿ,village,12.747135,77.711001
Bandenallasandra,ಬಂಡೇನಲ್ಲಸಂದ್ರ,village,12.793835,77.650936
Bukkasagara,ಬುಕ್ಕಸಾಗರ,village,12.779804,77.620037
Byatarayanadoddi,ಬ್ಯಾಟರಾಯನದೊಡ್ಡಿ,village,12.816047,77.551007
Halehalli,ಹಳೇಹಳ್ಳಿ,village,12.739058,77.75139
Kallubalu,ಕಲ್ಲುಬಾಳು,village,12.771203,77.622794
Madivala,ಮಡಿವಾಳ,hamlet,12.710529,77.759426
Maranayakanahalli,ಮಾರನಾಯಕನಹಳ್ಳಿ,neighbourhood,13.168143,77.64765
Muttagatti.,ಮುತ್ತಗಟ್ಟಿ.,village,12.703859,77.721285
Rajapura,ರಾಜಾಪುರ,village,12.776471,77.673944
Hutting Colony,ಹಟ್ಟಿಂಗ್ ಕಾಲೋನಿ,neighbourhood,12.98149,77.643142
HBR Layout 5th Block,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್ ೫ನೇ ಬ್ಲಾಕ್,quarter,13.037466,77.628799
HBR Layout,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್,suburb,13.031992,77.628079
Akshaya Nagar,ಅಕ್ಷಯ ನಗರ,neighbourhood,13.019543,77.683127
Someshwarapura,ಸೋಮೇಶ್ವರಪುರ,neighbourhood,12.969332,77.631417
Corporation Colony,ಕಾರ್ಪೊರೇಷನ್ ಕಾಲೋನಿ,neighbourhood,12.958343,77.646836
Sivanchetti Gardens,ಶಿವನಚೆಟ್ಟಿ ಗಾರ್ಡನ್ಸ್,neighbourhood,12.984577,77.613198
Munekolala,ಮುನೆಕೊಲ,quarter,12.948084,77.709018
Keshavaraj Layout,ಕೇಶವರಾಜ್ ಲೇಔಟ್,neighbourhood,12.970898,77.626927
Banasawadi,ಬಾನಸವಾಡಿ,village,13.015061,77.364932
Officers Colony,ಆಫಿಸರ್ಸ್ ಕಾಲೋನಿ,neighbourhood,12.963253,77.615086
Yellagondanpalya,ಎಲ್ಲಗೊಂಡನಪಾಳ್ಯ,neighbourhood,12.962411,77.613075
Victoria Layout,ವಿಕ್ಟೋರಿಯ ಲೇಔಟ್,quarter,12.965658,77.614268
Xavier Layout,ಕ್ಸೇವಿಯರ್ ಲೇಔಟ್,neighbourhood,12.964602,77.612713
Yelachenahalli,ಯಲಚೇನಹಳ್ಳಿ,neighbourhood,12.897971,77.570085
Gunduru,ಗುಂಡೂರು,village,12.876467,77.838092
Siddanapura,ಸಿದ್ದನಪುರ,village,12.874067,77.853305
Krishnadoddi,ಕೃಷ್ಣದೊಡ್ಡಿ,village,12.752673,77.612558
Honnakalasapura,ಹೊನ್ನಕಳಸಾಪುರ,hamlet,12.728428,77.68048
Surajakkanahalli,ಸುರಜಕ್ಕನಹಳ್ಳಿ,village,12.739181,77.667359
Hennagara,ಹೆನ್ನಾಗರ,village,12.788308,77.673334
Kambalipura,ಕಂಬಳೀಪುರ,village,12.760785,77.743077
Kempavaderahalli,ಕೆಂಪವಡೇರಹಳ್ಳಿ,village,12.739799,77.68784
Metipalya,ಮೇಟಿಪಾಳ್ಯ,village,12.993903,77.402919
Peddanapalya,ಪೆದ್ದನಪಾಳ್ಯ,hamlet,12.958662,77.389487
Bairanaykanahalli,ಬೈರನಾಯ್ಕನಹಳ್ಳಿ,hamlet,13.198627,77.375014
Lakkappanahalli,ಲಕ್ಕಪ್ಪನಹಳ್ಳಿ,hamlet,13.203635,77.365476
Guddegaudana Channohalli,ಗುಡ್ಡೇಗೌಡನ ಚನ್ನೋಹಳ್ಳಿ,village,13.194637,77.35023
Minnapura,ಮಿಣ್ಣಾಪುರ,hamlet,13.173233,77.333955
Tippashettihalli,ತಿಪ್ಪಶೆಟ್ಟಿಹಳ್ಳಿ,village,13.223146,77.301403
Gottigere,ಗೊಟ್ಟಿಗೆರೆ,suburb,12.856532,77.587724
Justice Bheemiah Layout,ಜಸ್ಟೀಸ್ ಭೀಮಯ್ಯ ಲೇಔಟ್,neighbourhood,13.002916,77.694562
Richmond Town,ಮಿರ್ಜಾ ಇಸ್ಮೈಲ್ ನಗರ,suburb,12.963555,77.601586
Gavipuram,ಗವಿಪುರಂ,neighbourhood,12.947934,77.562393
Concept City,ಕಾನ್ಸೆಪ್ಟ್ ಸಿಟಿ,neighbourhood,12.90623,77.49177
Sudhama Nagar,ಸುಧಾಮ ನಗರ,neighbourhood,12.962747,77.661034
Shivalingaiah Colony,ಶಿವಲಿಂಗಯ್ಯ ಕಾಲೊನಿ,neighbourhood,12.963795,77.656623
HAL Township,ಎಚ್ಎಎಲ್ ಟೌನ್‌ಷಿಪ್,neighbourhood,12.960959,77.663113
Krishna Reddy Colony,ಕೃಷ್ಣರೆಡ್ಡಿ ಕಾಲೋನಿ,neighbourhood,12.956222,77.63719
Indiranagar 3rd Stage,ಇಂದಿರಾನಗರ ೩ನೇ ಹಂತ,neighbourhood,12.975255,77.638813
New Baiyyappanahalli Extension,ಹೊಸ ಬಯ್ಯಪ್ಪನಹಳ್ಳಿ ಎಕ್ಸ್‌ಟೆನ್ಷನ್,neighbourhood,12.987084,77.645735
Sadananda Nagar,ಸದಾನಂದ ನಗರ,neighbourhood,12.995999,77.657876
Ramaswamy Layout,ರಾಮಸ್ವಾಮಿ ಲೇಔಟ್,neighbourhood,12.988793,77.647108
Betta Halasuru,ಬೆಟ್ಟಹಲಸೂರು,village,13.161679,77.609804
Koramangala 7th Block,ಕೋರಮಂಗಲ ೭ನೇ ಬ್ಲಾಕ್,neighbourhood,12.936485,77.613478
Abbanakuppe,ಅಬ್ಬನಕುಪ್ಪೆ,village,12.770589,77.407747
Kumbalagodu,ಕುಂಬಳಗೋಡು,village,12.878617,77.446763
Borehalli,ಬೋರೆಹಳ್ಳಿ,hamlet,12.844131,77.357987
Devagere,ದೇವಗೆರೆ,village,12.857144,77.465571
Jayaraj Nagar,ಜಯರಾಜ್ ನಗರ,neighbourhood,12.981064,77.625675
Dodakattappa,ದೊಡ್ಡಕಟ್ಟಪ್ಪ,neighbourhood,12.977581,77.625579
Hoysala Nagar,ಹೊಯ್ಸಳನಗರ,neighbourhood,12.980209,77.627377
Someshwarpura,ಸೋಮೇಶ್ವರಪುರ,neighbourhood,12.975769,77.622818
Hanumanthappa Layout,ಹನುಮಂತಪ್ಪ ಬಡಾವಣೆ,neighbourhood,12.976384,77.616836
Yellappa Chetty Layout,ಎಲ್ಲಪ್ಪಚೆಟ್ಟಿ ಲೇಔಟ್,neighbourhood,12.977573,77.618269
Kundalpura,ಕುಂದಲಪುರ,hamlet,12.895455,77.416054
Katammana Doddi,ಕಾಟಮ್ಮನದೊಡ್ಡಿ,village,12.82117,77.323199
Rampura,ರಾಂಪುರ,village,12.841134,77.327131
Guddadahalli,ಗುಡ್ಡದಹಳ್ಳಿ,quarter,12.957893,77.546445
Hakki Pikki Colony,ಹಕ್ಕಿ ಪಿಕ್ಕಿ ಕಾಲೋನಿ,hamlet,12.844926,77.401182
Betta Halli Palya,ಬೆಟ್ಟಹಳ್ಳಿ ಪಾಳ್ಯ,hamlet,13.165586,77.393875
Karishma Hills,ಕರಿಶ್ಮ ಹಿಲ್ಸ್,neighbourhood,12.888614,77.533818
Kotnanahalli,ಕೊತ್ತನಹಳ್ಳಿ,village,13.010955,77.330951
Chowdasandra,ಚೌಡಸಂದ್ರೆ,village,13.017389,77.331396
Ambedkar Nagara,ಅಂಬೇಡ್ಕರ್ ನಗರ,quarter,12.900929,77.713503
ITI Industrial Estate,ಐಟಿಐ ಇಂಡಸ್ಟ್ರಿಯಲ್ ಎಸ್ಟೇಟ್,neighbourhood,12.996587,77.698343
Devasandra Industrial Estate,ದೇವಸಂದ್ರ ಕೈಗಾರಿಕ ಪ್ರದೇಶ,neighbourhood,12.997036,77.700414
Kalahalli,ಕಲಹಳ್ಳಿ,neighbourhood,12.986937,77.623225
Papanna Layout,ಪಾಪಣ್ಣ ಬಡಾವಣೆ,neighbourhood,13.048224,77.579307
Abbigere,ಅಬ್ಬಿಗೆರೆ,quarter,13.074274,77.528865
Kammanahalli,ಕಮ್ಮನಹಳ್ಳಿ,suburb,13.014854,77.638203
EPIP Zone,ಇಪಿಐಪಿ ಜೋನ್,suburb,12.978192,77.724645
Anandapura,ಆನಂದಪುರ,neighbourhood,13.023928,77.692362
Kalenahalli,ಕಾಳೇನಹಳ್ಳಿ,hamlet,13.147543,77.511721
Panduranga Nagar,ಪಾಂಡುರಂಗ ನಗರ,neighbourhood,12.893076,77.596135
Arekere,ಅರಕೆರೆ,quarter,12.887209,77.596049
Siddanapalya,ಸಿದ್ದನಪಾಳ್ಯ,village,12.724164,77.659977
Adigar Kallahalli,ಅಡಿಗಾರ ಕಲ್ಲಹಳ್ಳಿ,village,12.825422,77.80406
Billapura,ಬಿಲ್ಲಾಪುರ,village,12.837023,77.785639
Minakunte Hosuru,ಮೀನಕುಂಟೆ ಹೊಸೂರು,village,13.181851,77.642237
Shivapura,ಶಿವಪುರ,neighbourhood,13.026599,77.506658
Mallathahalli,ಮಲ್ಲತ್ತಹಳ್ಳಿ,quarter,12.962321,77.505723
PF Layout,ಪಿಎಫ್ ಲೇಔಟ್,neighbourhood,12.967685,77.533047
Meghanapalya,ಮೇಘನಪಾಳ್ಯ,neighbourhood,13.031289,77.639375
K Narayanapura,ಕೆ ನಾರಾಯಣಪುರ,quarter,13.06328,77.641808
Grace Town,ಗ್ರೇಸ್ ಟೌನ್,neighbourhood,13.029002,77.632871
West of Chord Road 2nd Stage,ವೆಸ್ಟ್ ಆಫ್ ಕಾರ್ಡ್ ರಸ್ತೆ ೨ನೇ ಅಂತ,neighbourhood,12.998826,77.547536
Mahalakshmipuram,ಮಹಾಲಕ್ಷ್ಮೀಪುರಂ,quarter,13.001202,77.546024
Attur Layout,ಅಟ್ಟುರು ಬಡಾವಣೆ,neighbourhood,13.099454,77.568034
Konanakunte,ಕೋಣನಕುಂಟೆ,suburb,12.879286,77.569753
Mahalakshmi Layout,ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್,suburb,13.011315,77.544697
Basaveshwaranagar,ಬಸವೇಶ್ವರ ನಗರ,suburb,12.993757,77.539132
Shirdi Sai Nagara,ಶಿರಡಿ ಸಾಯಿ ನಗರ,neighbourhood,13.067951,77.636604
NTY Layout,ಎನ್‌ಟಿವೈ ಲೇಔಟ್,neighbourhood,12.949937,77.542663
Kengeri Satelite Town,ಕೆಂಗೇರಿ ಸ್ಯಾಟಿಲೈಟ್ ಟೌನ್,neighbourhood,12.923649,77.486964
Sir MV Layout,,suburb,12.943794,77.477946
Bhuvaneshwari Nagara 2nd Stage,ಬಸವೇಶ್ವರ ನಗರ ೨ನೇ ಅಂತ,neighbourhood,12.94326,77.49073
Bhuvaneshwari Nagara 1st Stage,ಬಸವೇಶ್ವರ ನಗರ ೧ನೇ ಅಂತ,neighbourhood,12.943987,77.487634
Rajajinagara 1st R Block,ರಾಜಾಜಿನಗರ,neighbourhood,13.007806,77.549642
Anepalya,ಆನೆಪಾಳ್ಯ,neighbourhood,12.951017,77.610919
Craig Park Layout,ಕ್ರೇಗ್ ಪಾರ್ಕ್ ಲೇಔಟ್,neighbourhood,12.971383,77.615839
Vasudevapura,ವಾಸುದೇವಪುರ,village,12.817498,77.52017
Choodasandra,ಚೂಡಸಂದ್ರ,suburb,12.892155,77.680378
Sri Banashankri Layout,,neighbourhood,13.172616,77.557672
Jakkur Layout,ಜಕ್ಕೂರು ಬಡಾವಣೆ,neighbourhood,13.070188,77.601188
Amrutahalli,ಅಮೃತಹಳ್ಳಿ,quarter,13.066232,77.600765
Rachenahalli,ರಾಚೇನಹಳ್ಳಿ,neighbourhood,13.058859,77.623258
Buvaneswari Nagara,ಭುವನೇಶ್ವರಿ ನಗರ,neighbourhood,13.05641,77.60243
Amruthnagar,ಅಮೃತನಗರ,neighbourhood,13.05699,77.598109
Fair Field Layout,ಫೇರ್ ಫೀಲ್ಡ್ ಲೇಔಟ್,neighbourhood,12.985388,77.586289
LR Bande,ಎಲ್ಆರ್ ಬಂಡೆ,neighbourhood,13.028527,77.60916
JC Nagar,ಜೆಸಿ ನಗರ,neighbourhood,13.004041,77.538804
Deverajivanahalli,ದೇವರಜೀವನಹಳ್ಳಿ,quarter,13.012994,77.60548
Kaval Byrasandra,ಕವಲ್ ಬೈರಸಂದ್ರ,suburb,13.020024,77.609289
Postal and Telecom Colony,ಪೊಸ್ಟಲ್ ಮತ್ತು ಟೆಲಿಕಾಂ ಕಾಲೋನಿ,neighbourhood,13.012427,77.617826
Kushal Nagar,ಕುಶಾಲನಗರ,neighbourhood,13.018785,77.615114
Kadugondanahalli,ಕಾಡುಗೊಂಡನಹಳ್ಳಿ,quarter,13.020703,77.621546
Anand Nagar,ಆನಂದನಗರ,neighbourhood,13.034699,77.594456
MEI Layout,ಎಂಇಐ ಲೇಔಟ್,neighbourhood,13.061189,77.503899
Bagalagunte,ಬಾಗಲಗುಂಟೆ,quarter,13.056293,77.506941
Kudhurgere Colony,,village,13.068845,77.476739
Achyutha Nagara,ಅಚ್ಯುತನಗರ,neighbourhood,13.089855,77.484727
Nagamma Nagar,ನಾಗಮ್ಮ ನಗರ,neighbourhood,12.969449,77.562527
Shamana Nagar,ಶಾಮನ ನಗರ,neighbourhood,12.960209,77.542748
RPC Layout,ಆರ್‌ಪಿಸಿ ಲೇಔಟ್,neighbourhood,12.96896,77.545613
Cholourpalya,ಚೊಳೌರು ಪಾಳ್ಯ,neighbourhood,12.970842,77.549712
Kempapura Agrahara,ಕೆಂಪಾಪುರ ಅಗ್ರಹಾರ,suburb,12.970623,77.555376
K H Ranganath Colony,ಕೆ ಎಚ್ ರಂಗನಾಥ ಕಾಲೋನಿ,neighbourhood,12.964141,77.558155
Jagajeevanram Nagara,ಜಗಜೀವನರಾಮ ನಗರ,quarter,12.965364,77.555864
Lakshmi Devi Nagar,ಲಕ್ಷ್ಮೀದೇವಿ ನಗರ,neighbourhood,13.016119,77.527197
Pottery Town,ಪಾಟರಿ ಟೌನ್,neighbourhood,13.001385,77.607948
Langford Town,ಲ್ಯಾಂಗ್‌ಫಾರ್ಡ್ ಟೌನ್,neighbourhood,12.957998,77.603731
Kodichikkanahalli,ಕೊಡಿಚಿಕ್ಕನಹಳ್ಳಿ,neighbourhood,12.8967,77.612427
Madhav Nagar,ಮಾಧವ ನಗರ,neighbourhood,12.985143,77.577302
Kamalanagara,ಕಮಲನಗರ,quarter,12.996559,77.528068
Sharadhanagar,ಶಾರದನಗರ,neighbourhood,13.094239,77.576394
Ketamaranahalli,ಕೆತಮಾರನಹಳ್ಳಿ,neighbourhood,13.000972,77.551954
Rajajinagar 4th Block,ರಾಜಾಜಿನಗರ ೪ನೇ ಬ್ಲಾಕ್,neighbourhood,12.987418,77.557128
Rajajinagar 2nd Block,ರಾಜಾಜಿನಗರ ೨ನೇ ಬ್ಲಾಕ್,neighbourhood,12.994661,77.553299
Saneguruvanahalli,ಸಾಣೆಗುರುವನಹಳ್ಳಿ,neighbourhood,12.990429,77.542244
Sudhama Nagara,ಸುಧಮ ನಗರ,neighbourhood,12.957551,77.588148
Kempegowda Layout,,neighbourhood,13.000789,77.526473
Dubasi Palya,,neighbourhood,12.929513,77.49669
Trifecta Esplanade,,locality,13.006045,77.750802
Jahnavi Enclave,,locality,12.893634,77.617453
Rajiv Gandhi Nagar,ರಾಜೀವ್ ಗಾಂಧಿ ನಗರ,neighbourhood,13.070256,77.583845
Roopena Agrahara,ರೂಪೇನ ಅಗ್ರಹಾರ,neighbourhood,12.91064,77.623826
Canara Bank Layout,,neighbourhood,13.068572,77.578355
Jooganahalli,ಜೂಗನಹಳ್ಳಿ,neighbourhood,12.992753,77.555997
CC Nagar,,locality,12.727348,77.82581
Nagayana Palya,ನಾಗಾಯನ ಪಾಳ್ಯ,neighbourhood,13.001772,77.637334
Sathya Nagar,ಸತ್ಯನಗರ,neighbourhood,12.999637,77.639603
Gattigere Extension,ಗಟ್ಟಿಗೆರೆ ಬಡಾವಣೆ,neighbourhood,12.920208,77.525501
Giridhama Layout,,neighbourhood,12.918612,77.528167
Aditya Layout,,neighbourhood,12.926677,77.524928
Marappa Layout,,neighbourhood,12.929263,77.523291
Javaranadoddi,ಜವರನದೊಡ್ಡಿ,neighbourhood,12.930995,77.523329
Ideal Homes Layout,,neighbourhood,12.927333,77.51825
BEML Layout 3rd Stage,,neighbourhood,12.919653,77.52022
BEML Layout 5th Stage,,neighbourhood,12.908359,77.520906
Krishna Garden Layout,கிருஷ்ணா கார்டன் லேஅவுட்,neighbourhood,12.913285,77.506908
Concorde Layout,,neighbourhood,12.907138,77.509373
BHEL Layout,,neighbourhood,12.918437,77.50925
BEML Layout 7th Phase,,neighbourhood,12.914391,77.498251
Halagevaderahalli,,neighbourhood,12.921642,77.514219
Nobo Nagar,நோபோ நகர்,neighbourhood,12.867923,77.596236
Reflex Layout,,neighbourhood,12.905366,77.506693
"Banashankari 6th Stage, 11th Block",,neighbourhood,12.901464,77.509671
"Ministry of Communications Employees Co-operative Housing Society, 6th Phase",,locality,13.144358,77.650615
Arab Lines,,neighbourhood,12.965374,77.606086
TVS Nagar,,locality,12.720894,77.807949
Pichaguntarya Palya,ಪಿಚ್ಚಕುಂಟರಪಾಳ್ಯ,village,12.80453,77.422247
Uddandahalli,ಉದ್ದಂಡಹಳ್ಳಿ,hamlet,12.885692,77.384074
Girigowdana Doddi,ಗಿರಿಗೌಡನ ದೊಡ್ಡಿ,village,12.744529,77.523372
Hosadoddi,ಹೊಸ ದೊಡ್ಡಿ,hamlet,12.765028,77.484062
Langford Gardens,,neighbourhood,12.963171,77.598018
Akkithimmanahalli,ಅಕ್ಕಿತಿಮ್ಮನಹಳ್ಳಿ,neighbourhood,12.959885,77.595449
Devalingayyana Palya,ದೇವಲಿಂಗಯ್ಯನಪಾಳ್ಯ,hamlet,12.850468,77.415309
Sindhi Colony,ಸಿಂಧಿ ಕಾಲೋನಿ,neighbourhood,12.994632,77.616582
Cleveland Town,,quarter,12.994042,77.611605
Nrupatunga Nagar,ನೃಪತುಂಗ ನಗರ,neighbourhood,12.957094,77.509849
Nagapura,ನಾಗಪುರ,neighbourhood,13.002347,77.546267
Koramangala 8th Block,,neighbourhood,12.940869,77.617338
Koramangala 5th Block,,neighbourhood,12.934843,77.618977
Koramangala 6th Block,,neighbourhood,12.939025,77.623848
Koramangala 4th Block,,neighbourhood,12.932778,77.629405
Koramangala 3rd Block,ಕೋರಮಂಗಲ ೩ನೇ ಬ್ಲಾಕ್,neighbourhood,12.928292,77.625403
Koramangala 1st Block,ಕೋರಮಂಗಲ ೧ನೇ ಬ್ಲಾಕ್,neighbourhood,12.927725,77.632782
Rudrappa Garden,,neighbourhood,12.956945,77.618325
Anglo-Indian Quarters,,neighbourhood,12.963424,77.613626
SBI Colony,,neighbourhood,12.925918,77.632535
JCR Layout,,neighbourhood,12.933134,77.704328
Williams Town,,neighbourhood,12.999157,77.606756
Bilekahalli,ಬಿಳೇಕಹಳ್ಳಿ,quarter,12.89797,77.60857
Vijaya Bank Layout,,neighbourhood,12.892943,77.607763
Byatarayanapura,ಬ್ಯಾಟರಾಯನಪುರ,neighbourhood,13.066653,77.591967
Meenakshi Layout,ಮೀನಾಕ್ಷಿ ಬಡಾವಣೆ,neighbourhood,12.954626,77.724448
Raja Ram Mohan Roy Extension,,neighbourhood,12.961028,77.592769
Jakkur Plantation,,neighbourhood,13.08346,77.598002
Gastikempanahalli,ಗಸ್ತಿಕೆಂಪನಹಳ್ಳಿ,village,13.090493,77.61505
Srinivasapura,ಶ್ರೀನಿವಾಸಪುರ,neighbourhood,12.908376,77.512241
Mitaganahalli,ಮಿಟಗಾನಹಳ್ಳಿ,village,13.110031,77.643873
Dr. Shivaram Karanth Nagar,,quarter,13.071787,77.62477
Sapthagiri Layout,ಸಪ್ತಗಿರಿ ಬಡಾವಣೆ,neighbourhood,13.036805,77.496041
Rukmini Nagara,ರುಕ್ಮಿನಿ ನಗರ,neighbourhood,13.042669,77.502601
Bharathi Nagar,ಭಾರತಿ ನಗರ,suburb,13.138402,77.62043
ISRO Colony,ಇಸ್ರೊ ಕಲೋನಿ,neighbourhood,12.967716,77.633611
Corporation Quarters,,neighbourhood,12.966979,77.614511
Bethel Layout,,neighbourhood,12.956843,77.602366
Milk Colony,,neighbourhood,13.009332,77.558303
Gantiganahalli,ಗಂಟಿಗನಹಳ್ಳಿ,village,13.144498,77.589087
Ramanjaneya Layout,,locality,12.958939,77.700067
Vishwanath Nagenahalli,ವಿಶ್ವನಾಥ ನಾಗೇನಹಳ್ಳಿ,quarter,13.038823,77.603345
Singasandra,ಸಿಂಗಸಂದ್ರ,quarter,12.881022,77.649007
Hongasandra,ஹொங்கசந்த்ரா,quarter,12.897489,77.625087
Andapura,ಅಂದಾಪುರ,village,12.82518,77.704795
Dr. Shivaram Karanth Layout,,suburb,13.102719,77.530045
Banashankari 6th Stage,பனசங்கரி கட்டம் 6,suburb,12.884924,77.515485
Subramanyapura,ಸುಬ್ರಮಣ್ಯಪುರ,quarter,12.896396,77.537786
Suryanagar Phase 3,,suburb,12.804604,77.758334
Suryanagar Phase 2,,suburb,12.773153,77.68644
Arkavathy Layout 20th Block,,neighbourhood,13.034192,77.643465
Arkavathy Layout 19th Block,,neighbourhood,13.032697,77.646384
Venkateshapura,ವೆಂಕಟೇಶಪುರ,neighbourhood,13.074232,77.619256
Byrathikhane,ಬೈರತಿಖಾನೆ,neighbourhood,13.041247,77.649801
Pillana Garden,,neighbourhood,13.010454,77.617353
New Bagalur Layout,,neighbourhood,13.007992,77.618473
Arkavathy Layout 9th Block,,locality,13.066645,77.604809
Arkavathy Layout 16th Block,,neighbourhood,13.046128,77.6367
Arkavathy Layout 18th Block,ಅರ್ಕಾವತಿ ಬಡಾವಣೆ ೩ನೇ ಹಂತ,neighbourhood,13.043693,77.648143
Arkavathy Layout 11th Block,,neighbourhood,13.059697,77.626098
Arkavathy Layout 8th Block,,neighbourhood,13.071541,77.609455
Arkavathy Layout 4th Block,ಅರ್ಕಾವತಿ ಬಡಾವಣೆ ೩ನೇ ಹಂತ,neighbourhood,13.073971,77.623762
Arkavathy Layout 22nd Block,,locality,13.048334,77.596141
Hunasemaradapalya,,neighbourhood,12.90436,77.447112
Kumara Park West,,neighbourhood,12.991027,77.577928
Kumara Park East,,neighbourhood,12.988627,77.579628
Vidyamanyanagar,ವಿದ್ಯಮಾನ್ಯ ನಗರ,quarter,13.007132,77.489635
Lingadeeranahalli,ಲಿಂಗದೀರನಹಳ್ಳಿ,quarter,12.999812,77.481272
Chandana Layout,,neighbourhood,12.986383,77.506753
Syndicate Bank Layout,,neighbourhood,12.997256,77.487135
Vigneshwara Nagara,ವಿಗ್ನೇಶ್ವರ ನಗರ,neighbourhood,12.994122,77.504857
Madeshwara Nagara,ಮಾದೇಶ್ವರ ನಗರ,neighbourhood,12.992065,77.494474
Prasanna Layout,,neighbourhood,12.997465,77.497084
Hosahalli Golarapalya,,neighbourhood,12.993675,77.477973
Bharathnagar,ಭಾರತನಗರ,quarter,12.980126,77.478408
Kareemsab Nagar,,neighbourhood,12.998359,77.512348
