# 4,151 survey parcels from digitised Bengaluru Urban revenue sheets. COVERAGE IS PARTIAL (3 taluks, 7 hoblis). A survey number here is INDICATIVE and settles nothing about boundary or title. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
taluk,hobli,village,survey_number,pcode,district,source_sheet,geometry_type,centroid_lng,centroid_lat,vertex_count
Bangalore East,Krishnarajapura,Bendeganahalli,113,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.66766,12.990171,17
Bangalore East,Krishnarajapura,Bendeganahalli,96,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666811,12.990482,6
Bangalore East,Krishnarajapura,Bendeganahalli,141,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.661367,12.990113,11
Bangalore East,Krishnarajapura,Bendeganahalli,95,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.665836,12.990206,15
Bangalore East,Krishnarajapura,Bendeganahalli,19,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.650578,12.989793,14
Bangalore East,Krishnarajapura,Bendeganahalli,97,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666953,12.989997,12
Bangalore East,Krishnarajapura,Bendeganahalli,111,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668814,12.989203,9
Bangalore East,Krishnarajapura,Bendeganahalli,133,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666158,12.989254,9
Bangalore East,Krishnarajapura,Bendeganahalli,134,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.665269,12.989214,7
Bangalore East,Krishnarajapura,Bendeganahalli,98,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667134,12.989433,6
Bangalore East,Krishnarajapura,Bendeganahalli,136,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.664006,12.988895,10
Bangalore East,Krishnarajapura,Bendeganahalli,140,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.661026,12.988747,9
Bangalore East,Krishnarajapura,Bendeganahalli,138,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.662471,12.987629,13
Bangalore East,Krishnarajapura,Bendeganahalli,112,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667855,12.989038,10
Bangalore East,Krishnarajapura,Bendeganahalli,117,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.670141,12.987807,21
Bangalore East,Krishnarajapura,Bendeganahalli,99,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667023,12.98913,5
Bangalore East,Krishnarajapura,Bendeganahalli,20,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.650169,12.988627,5
Bangalore East,Krishnarajapura,Bendeganahalli,110,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668651,12.988789,5
Bangalore East,Krishnarajapura,Bendeganahalli,100,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666939,12.988883,6
Bangalore East,Krishnarajapura,Bendeganahalli,132,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666034,12.988513,9
Bangalore East,Krishnarajapura,Bendeganahalli,135,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.665359,12.988494,5
Bangalore East,Krishnarajapura,Bendeganahalli,109,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.669238,12.988249,10
Bangalore East,Krishnarajapura,Bendeganahalli,101,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.66703,12.988303,8
Bangalore East,Krishnarajapura,Bendeganahalli,107,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668099,12.987237,12
Bangalore East,Krishnarajapura,Bendeganahalli,137,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.663706,12.988032,6
Bangalore East,Krishnarajapura,Bendeganahalli,130,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.664566,12.987533,12
Bangalore East,Krishnarajapura,Bendeganahalli,102,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667074,12.987753,7
Bangalore East,Krishnarajapura,Bendeganahalli,131,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666332,12.987605,7
Bangalore East,Krishnarajapura,Bendeganahalli,139,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.661553,12.98695,13
Bangalore East,Krishnarajapura,Bendeganahalli,103,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667084,12.987261,9
Bangalore East,Krishnarajapura,Bendeganahalli,108,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.669403,12.986914,7
Bangalore East,Krishnarajapura,Bendeganahalli,105,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.66782,12.986518,9
Bangalore East,Krishnarajapura,Bendeganahalli,129,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.663909,12.98651,8
Bangalore East,Krishnarajapura,Bendeganahalli,127,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666566,12.986696,7
Bangalore East,Krishnarajapura,Bendeganahalli,128,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.665423,12.9859,11
Bangalore East,Krishnarajapura,Bendeganahalli,104,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667296,12.986567,5
Bangalore East,Krishnarajapura,Bendeganahalli,118,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.670744,12.985316,20
Bangalore East,Krishnarajapura,Bendeganahalli,119,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668645,12.985658,8
Bangalore East,Krishnarajapura,Bendeganahalli,126,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.666722,12.985364,24
Bangalore East,Krishnarajapura,Bendeganahalli,106,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668208,12.985843,5
Bangalore East,Krishnarajapura,Bendeganahalli,ROAD,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.662399,12.985716,13
Bangalore East,Krishnarajapura,Bendeganahalli,120,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668944,12.985276,5
Bangalore East,Krishnarajapura,Bendeganahalli,125,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.667455,12.985177,10
Bangalore East,Krishnarajapura,Bendeganahalli,124,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.668848,12.984092,25
Bangalore East,Krishnarajapura,Bendeganahalli,121,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.669155,12.984838,6
Bangalore East,Krishnarajapura,Bendeganahalli,123,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.670329,12.984334,13
Bangalore East,Krishnarajapura,Bendeganahalli,122,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.66917,12.984258,6
Bangalore East,Krishnarajapura,Bendeganahalli,TANK,200301005003,Bengaluru Urban,Bangalore_East_KRPura1_Benniganahalli_Revenue_Map,Polygon,77.669867,12.983696,15
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,5,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.682526,13.022382,24
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,7,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.684056,13.021996,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,8,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.684763,13.021771,27
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,9,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.685831,13.021693,25
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,4,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681488,13.02194,28
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,STREAM,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681002,13.022307,12
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,3,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.680652,13.022537,9
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,10,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.686797,13.021969,17
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,11,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.687834,13.021711,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,2,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.679629,13.021958,12
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,136,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.678152,13.021892,14
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,135,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676919,13.021437,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,6,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.682837,13.02139,20
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,134,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.674886,13.02143,11
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,59,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.678339,13.020645,30
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,12,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.688544,13.020917,12
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,132,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.674629,13.020757,27
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,131,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.672336,13.020703,33
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,41,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.68725,13.020503,28
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,1,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681169,13.020648,27
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,133,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676259,13.020566,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,130,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.673323,13.020056,18
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,43,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.683452,13.020401,22
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,TANK,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.672223,13.020703,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,SETTLEMENT,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.679839,13.019727,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,42,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.685339,13.019898,22
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,13,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.68867,13.019611,26
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,64,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.679025,13.019539,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,126,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676351,13.019822,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,129,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.672581,13.019535,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,128,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.674304,13.019379,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,45,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681446,13.019637,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,14,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.689407,13.019394,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,65,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.678165,13.019496,13
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,40,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.686971,13.019149,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,114,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.671331,13.018962,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,44,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.683176,13.019566,14
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,127,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.675634,13.018536,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,46,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681577,13.019017,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,48,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.683206,13.018836,15
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,47,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681485,13.019142,13
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,115,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.671746,13.018069,41
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,51,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.679957,13.018135,20
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,125,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676931,13.018402,18
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,39,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.685202,13.01852,17
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,117,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.673184,13.017962,18
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,66,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.677651,13.017408,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,15,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.689594,13.01836,15
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,16,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.687827,13.018406,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,50,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681505,13.018023,25
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,49,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.682921,13.017984,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,38,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.685537,13.018033,29
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,63,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.679361,13.017491,22
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,118,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.674217,13.017345,13
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,113,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.670029,13.017614,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,116,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.672199,13.017543,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,XX,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.680109,13.017105,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,18,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.689464,13.0176,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,17,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.687679,13.017489,17
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,124,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676619,13.017236,20
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,TANK,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.671406,13.017672,15
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,119,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.675444,13.016507,24
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,137,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.680884,13.01749,6
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,36,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.6824,13.017204,24
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,37,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.6849,13.01715,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,52,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681188,13.017103,18
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,112,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.670636,13.016353,32
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,19,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.690457,13.016793,12
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,20,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.688924,13.016801,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,21,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.687193,13.016538,17
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,111,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.669388,13.016068,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,62,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.679854,13.016067,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,123,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676284,13.016711,14
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,33,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.685133,13.016199,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,STREAM,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.672228,13.016532,15
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,35,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.682293,13.016113,21
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,122,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676543,13.016281,25
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,53,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.681013,13.016162,19
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,99,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.672443,13.015577,20
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,34,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.684057,13.015693,23
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,STREAM,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.67105,13.016426,13
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,STREAM,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676126,13.014053,58
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,67,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.677759,13.015709,16
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,98,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.673653,13.015202,20
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,100,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.671506,13.015493,20
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,STREAM,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.68837,13.01586,22
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,22,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.688563,13.015334,13
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,32,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.684985,13.015483,15
Bangalore East,Krishnarajapura,K.G.Kowdenahalli,121,200301005023,Bengaluru Urban,Bangalore_East_KRPura1_Kowdenahalli_Revenue_Map,Polygon,77.676106,13.014991,25
